403431,0393085910,Some Lessons in Metaphysics,9780393085914,,,,ES,1970/12/31,W. W. Norton & Company,,false,5,877209,138,206,49,2,1966/1/1,Unas lecciones de metafísica ,book,24,16,6,1,2,4.20,158,Hardcover,,0,0,José Ortega y Gasset,,,,,,61,4,4,"college,non-fiction,philosophy,school"
403441,1933456019,Borrowed Towns,9781933456010,,,,ES,2005/5/1,Wordtech Communications,,false,1,403441,24,86,18,5,2005/1/1,Borrowed Towns,,14,4,0,0,0,4.78,78,Paperback,,18,5,Richard  Newman,,,,,,5,0,,"adult,poetry"
403446,0792001966,Cost Containment In Health Care: A Brief Bibliography,9780792001966,,,,ES,,,,false,1,403446,1,0,0,0,,Cost Containment in Health Care: A Brief Bibliography (Public Administration Ser. : P 2666),,0,0,0,0,0,0.00,,,,0,0,Alva W. Stewart,,,,,,1,0,,
403451,0441071821,Brokedown Palace,9780441071821,,,,ES,1987/1/15,Ace,,false,7,133455,2870,6706,1849,90,1985/1/1,Brokedown Palace,book,354,673,632,158,32,3.63,288,Paperback,,58,11,Steven Brust,,,,,,537,11,13,"adult,epic-fantasy,fantasy,fiction,high-fantasy,literature,science-fiction,science-fiction-fantasy,speculative-fiction"
403456,0375501606,The Oldest Map with the Name America: New and Selected Poems,9780375501609,,,,ES,1999/2/2,Random House,,false,1,403456,93,187,46,2,1999/1/1,The Oldest Map with the Name America,,13,24,8,1,0,4.07,143,Hardcover,,46,2,Lucia Perillo,,,,,,26,5,1,"american,poetry,school"
403461,0813190886,Buffalo Dance: The Journey of York,9780813190884,,,,ES,2004/2/1,University Press of Kentucky,,false,2,403461,277,679,157,25,2004/1/1,"Buffalo Dance: The Journey of York (Kentucky Voices, 3)",,84,48,18,6,1,4.32,71,Paperback,,150,25,Frank X. Walker,,,,,,88,5,3,"historical-fiction,history,poetry,school,textbooks"
403466,0631163387,The Lyotard Reader,9780631163381,,,,ES,1989/1/1,Blackwell Publishers,,false,3,765503,116,84,21,1,1989/1/1,The Lyotard Reader (Blackwell Readers),book,5,12,3,1,0,4.00,425,Hardcover,,0,0,"Andrew Benjamin,Jean-François Lyotard",,,,,,66,2,4,"art,history,philosophy,politics,theology,writing"
403476,0415919592,"Lyotard: Philosophy, Politics and the Sublime",9780415919593,,,,ES,2002/10/31,Routledge,,false,3,403476,16,14,4,0,2002/9/27,"Lyotard: Philosophy, Politics and the Sublime (Continental Philosophy)",,1,0,3,0,0,3.50,304,Paperback,,4,0,,,,Hugh J. Silverman,,,9,0,1,"history,philosophy,politics"
403481,0791469565,Gender After Lyotard,9780791469569,,,,ES,2007/1/4,State University of New York Press,,false,2,403481,15,4,1,2,2007/1/1,Gender After Lyotard (Suny Series in Gender Theory),,0,1,0,0,0,4.00,238,Paperback,,1,2,,,,Margret Grebowicz,,,9,1,1,"essays,philosophy"
403486,0804751129,Minima Memoria: In the Wake of Jean-François Lyotard,9780804751124,,,,ES,2006/12/8,Stanford University Press,,false,1,403486,3,5,1,0,2006/12/8,Minima Memoria: Essays in the Wake of Jean-Francois Lyotard,,1,0,0,0,0,5.00,280,Paperback,,1,0,,,,"Claire Nouvet,Claire Nouvet,Zrinka Stahuljak",,,2,0,,
403491,0804425647,Kurt Vonnegut,9780804425643,,,,ES,1977/5/1,Frederick Ungar,,false,3,403491,41,48,14,2,1977/3/1,Kurt Vonnegut (Modern literature monographs),,1,5,7,1,0,3.43,124,Hardcover,,14,2,James Lundquist,,,,,,21,1,,
403496,0807406015,Judaism and Spiritual Ethics,9780807406014,,,,ES,1998/11/1,Urj Press,,false,1,403496,6,7,2,0,1996/11/1,Judaism and Spiritual Ethics,,0,1,1,0,0,3.50,83,Paperback,,2,0,"Eugene B. Borowitz,Niles Elliot Goldstein",,,,,,3,0,,
403501,0919630790,A Canadian For All Seasons: The John E. Robbins Story,9780919630796,,,,ES,,,,false,1,403501,1,0,0,0,,A Canadian for all seasons: The John E. Robbins story,,0,0,0,0,0,0.00,,,,0,0,John Alexander Buchanan McLeish,,,,,,1,0,,
403506,0679445056,Poe: Poems,9780679445050,,,,ES,1995/10/31,Everyman's Library,eng,false,6,403506,877,1573,369,9,1882/1/1,,book,173,129,58,9,0,4.26,256,Hardcover,,367,9,Edgar Allan Poe,,,,,,394,14,21,"classic-literature,classics,literary-fiction,literature,mystery,non-fiction,poetry,writing"
403511,0815403135,"Edgar Allan Poe,: A Critical Biography",9780815403135,,,,ES,1969/1/1,Cooper Square Publishers,,false,3,32551,417,362,86,17,1941/6/1,Edgar Allan Poe: A Critical Biography,,37,33,13,3,0,4.21,804,Unknown Binding,,0,0,Arthur Hobson Quinn,,,,,,272,5,14,"academic,american-history,biography,biography-memoir,gothic,history,horror,literature,mystery,non-fiction,writing"
403516,081391180X,The Portraits and Daguerreotypes of Edgar Allan Poe,9780813911809,,,,ES,1989/2/1,University of Virginia Press,,false,1,403516,2,5,1,0,1989/3/1,Portraits and Daguerreotypes of Edgar Allan Poe,,1,0,0,0,0,5.00,198,Hardcover,,1,0,Michael J. Deas,,,,,,1,0,,
403521,0804612226,William Bentinck and William III (Prince of Orange): The Life of Bentinck Earl of Portland from the Welbeck Correspondence,9780804612227,,,,ES,,,,false,1,403521,4,6,2,0,1924/1/1,"William Bentinck and William III (Prince of Orange);: The life of Bentinck Earl of Portland from the Welbeck correspondence,",book,0,0,2,0,0,3.00,,,,2,0,Marion Ethel Grew,,,,,,2,0,,
403526,1895431646,Emma Goldman,9781895431643,,,,ES,1993/6/8,Black Rose Books,,false,2,403526,55,33,9,0,1993/1/1,Emma Goldman: Sexuality and the Impurity of the State (Women's Studies/Psychology/Sociology),,2,3,3,1,0,3.67,201,Paperback,,9,0,Bonnie Haaland,,,,,,41,0,1,"academic,feminism,politics"
403531,1557285586,"The Last Nostalgia: Poems, 1982–1990",9781557285584,,,,ES,1999/7/1,University of Arkansas Press,,false,1,403531,170,424,92,14,1999/5/1,"The Last Nostalgia: Poems, 1982-1990",,64,21,6,1,0,4.61,224,Paperback,,92,14,Joe Bolton,,,Donald Justice,,,59,2,4,poetry
403536,0073199044,Psychological Testing and Assessment with Exercises Workbook,9780073199047,,,,ES,,,,false,2,403536,77,67,16,0,2004/11/18,Psychological Testing and Assessment with Exercises Workbook,,9,3,3,0,1,4.19,,,,16,0,"Mark E. Swerdlik,Ronald Jay Cohen",,,,,,52,0,1,"psychology,reference"
403541,0061173754,Let Us Compare Mythologies,9780061173752,,,,ES,2007/5/29,Ecco,,false,11,403541,2134,3553,884,56,1956/1/1,Let Us Compare Mythologies,book,305,333,211,28,7,4.02,96,Hardcover,,818,47,Leonard Cohen,Freda Guttman,,,,,1024,17,23,"art,fiction,music,non-fiction,poetry,religion"
403546,0224617761,Selected Poems 1956-1968,9780224617765,,,,ES,1987/12/27,Jonathan Cape Ltd.,eng,false,12,536386,1941,3699,870,66,1968/6/1,Selected Poems 1956-1968,book,417,295,127,22,9,4.25,96,Paperback,Abridged Edition,40,4,Leonard Cohen,,,,,,856,10,22,"anthologies,fiction,music,poetry"
403551,,Unknown Book 403551,,,,,ES,,,,false,1,403551,2,0,0,0,,The Christian New Morality: A Biblical Study of Situation Ethics,,0,0,0,0,0,0.00,,,,0,0,Unknown,,,,,,1,0,,
403556,0920763529,Leonard Cohen: An Annotated Bibliography,9780920763520,,,,ES,1980/6/1,ECW Press,,false,1,403556,3,0,0,0,1980/1/1,Leonard Cohen: An Annotated Bibliography (Abcma Monographs),,0,0,0,0,0,0.00,51,Paperback,,0,0,Bruce Whiteman,,,,,,2,0,,
403561,0664248144,The Situation Ethics Debate,9780664248147,,,,ES,1968/12/1,Westminster John Knox Press,,false,1,403561,25,18,4,1,1968/6/1,The Situation Ethics Debate,book,2,2,0,0,0,4.50,286,Paperback,,4,1,,,,"Harvey Cox,Joseph Fletcher",,,13,2,,
403566,842450125X,El Juego Favorito,9788424501259,,,,ES,,,,false,67,90591,6239,11913,3095,219,1963/1/1,The Favourite Game,book,895,1149,799,193,59,3.85,,,,1,0,Leonard Cohen,,,,,,2382,18,139,"adult,americana,autobiography,classics,contemporary,fantasy,fiction,humor,literary-fiction,literature,love,modern,modern-classics,music,novels,poetry,romance,unfinished"
403571,0820432482,Studies in Slang,9780820432489,,,,ES,,,,false,1,403571,3,0,0,0,1997/3/1,Studies in Slang: Part V,,0,0,0,0,0,0.00,,,,0,0,"Gerald L. Cohen,Gerald Leonard Cohen",,,,,,2,1,,
403586,8475220924,La caja de especias de la tierra,9788475220925,,,,ES,,,spa,false,20,403573,1451,2615,625,47,1961/1/1,The Spice-Box of Earth,book,276,215,111,19,4,4.18,195,,,10,0,Leonard Cohen,,,,,,690,9,15,"american,fiction,literature,poetry"
403591,1874607087,Draft Report & Working Document on the Constitution of the European Union,9781874607083,,,,ES,,,,false,1,403591,1,0,0,0,,Working Document and Draft Report on the Constitution of the European Union,,0,0,0,0,0,0.00,,,,0,0,Campaign Against Euro-Federalism,,,,,,1,0,,
403596,0273661531,Key Management Questions: Killer Questions for Every Business Situation,9780273661535,,,,ES,,Pearson Professional Education,,false,1,403596,31,26,8,0,2002/10/15,Key Management Questions: Smart Questions for Every Business Situation,book,1,2,4,0,1,3.25,288,Paperback,,8,0,Tom Lambert,,,,,,17,0,,business
403601,0406905797,Constitution of the European Union,9780406905796,,,,ES,1999/1/1,Butterworths,,false,1,403601,1,0,0,0,1999/1/1,Constitution of the European Union (Law in Context),book,0,0,0,0,0,0.00,300,Paperback,,0,0,Gráinne de Búrca,,,,,,1,0,,
403606,0920897894,"Nothing but Brush Strokes: Selected Prose (The Writer as Critic Series, No. 5) (The Writer As Critic Series , No 5)",9780920897898,,,,ES,1995/10/16,,,false,1,403606,5,9,2,0,1995/10/16,"Nothing but Brush Strokes: Selected Prose (The Writer as Critic Series, No. 5) (The Writer As Critic Series , No 5)",,1,1,0,0,0,4.50,168,Paperback,,2,0,Phyllis Webb,,,Smaro Kamboureli,,,2,0,,
403611,0771098790,Windflower,9780771098796,,,,ES,1991/11/1,New Canadian Library,,false,11,403611,280,490,139,11,1970/1/1,La rivière sans repos,book,23,50,46,17,3,3.53,176,Paperback,,104,7,Gabrielle Roy,,,,Joyce Marshall,,101,12,2,"cultural,drama,feminism,fiction,literary-fiction,literature"
403616,0373482345,"Silhouette Christmas Stories, 1991",9780373482344,,,,ES,1991/11/1,Harlequin Books,eng,false,1,403616,84,61,20,1,1991/10/1,Silhouette Christmas Stories 1991,,3,3,7,6,1,3.05,378,Paperback,,20,1,"Heather Graham,Naomi Horton,Peggy Webb,Phyllis Halldorson",,,,,,37,3,,"christmas,contemporary,fiction,holiday,romance"
403626,0967640415,Triumph Over Hepatitis C : An Alternative Medicine Solution Revised Edition,9780967640419,,,,ES,2000/8/23,Lloyd Wright Publishing,,false,1,403626,5,11,3,0,2000/8/23,Triumph Over Hepatitis C : An Alternative Medicine Solution Revised Edition,book,1,0,2,0,0,3.67,,Paperback,,3,0,Lloyd Wright,,,,,,2,0,,
403631,0810967375,Frank Auerbach: Paintings and Drawings 1954-2001,9780810967373,,,,ES,2001/9/1,Royal Academy Books,,false,2,403631,12,24,5,1,2001/1/1,Frank Auerbach: Paintings and Drawings 1954-2001,,4,1,0,0,0,4.80,160,Paperback,,4,1,Norman Rosenthal,,,Catherine Lampert,,,5,0,,art
403636,1583332308,"The Cancer Recovery Plan: How to Increase the Effectiveness of Your Treatment and Live a Fuller, Healthier",9781583332306,,,,ES,2005/10/6,Avery,,false,3,403636,8,16,4,0,2005/10/6,"The Cancer Recovery Plan: How to Increase the Effectiveness of Your Treatment and Live a Fuller, Healthier",,0,4,0,0,0,4.00,256,Paperback,,3,0,"Barry Boyd,Barry Boyd,Marian Betancourt",,,,,,3,0,,
403641,1844139263,Political Ideas in the Romantic Age: Their Rise & Influence on Modern Thought,9781844139262,,,,ES,2007/4/5,Pimlico,eng,false,14,84716,200,220,53,6,2006/4/25,Political Ideas in the Romantic Age: Their Rise and Influence on Modern Thought,book,19,23,11,0,0,4.15,352,Paperback,,1,0,Isaiah Berlin,,,Henry Hardy,,,123,1,7,"essays,history,non-fiction,philosophy,politics"
403646,1561703036,Cancer Recovery and Recurrence Prevention,9781561703036,,,,ES,1995/9/1,Hay House Audio Books,,false,1,403646,6,7,2,0,,Cancer Recovery and Recurrence Prevention,,0,1,1,0,0,3.50,,Audiobook,,2,0,O. Carl Simonton,,,,,,4,0,,
403651,0440237734,Nightmare,9780440237730,,,,ES,2005/8/9,Yearling,,false,11,403651,1544,2860,772,79,2003/9/9,Nightmare,book,228,221,215,83,25,3.70,176,Paperback,,743,74,Joan Lowery Nixon,,,,,,524,14,26,"contemporary,crime,fiction,horror,mystery,mystery-thriller,school,teen,thriller,young-adult"
403656,0553122681,Getting Well Again,9780553122688,,,,ES,,,eng,false,16,403656,324,315,78,7,1978/1/1,Getting Well Again,book,33,22,18,3,2,4.04,,,,32,5,O. Carl Simonton,,,,,,161,5,36,"health,non-fiction,psychology,science,self-help,spirituality"
403661,0029236851,Nixon's Piano: Presidents and Racial Politics from Washington to Clinton,9780029236857,,,,ES,1995/11/1,Free Press,,false,1,403661,85,109,28,4,1995/11/8,Nixon's Piano: Presidents and Racial Politics from Washingtion to Clinton,,9,12,3,3,1,3.89,525,Hardcover,,28,4,Kenneth O'Reilly,,,,,,50,2,1,"academic,history,non-fiction,politics"
403666,0515060585,Agnes Nixon's All My Children: Tara and Philip,9780515060584,,,,ES,,,,false,1,403666,9,16,4,1,1981/1/1,Agnes Nixon's All My Children: Tara and Philip,,2,1,0,1,0,4.00,,,,4,1,Rosemarie Santini,,,,,,3,0,,
403671,0440419883,"Murdered, My Sweet",9780440419884,,,,ES,2011/11/30,Yearling,,false,9,403671,842,1751,467,33,1997/9/1,"Murdered, My Sweet",,124,147,155,37,4,3.75,208,Paperback,,429,28,Joan Lowery Nixon,,,,,,204,7,5,"childrens,fiction,horror,middle-grade,mystery,mystery-thriller,teen,thriller,young-adult"
403676,0933893744,"Heroes, Plain Folks, and Skunks: The Life and Times of Happy Chandler: An Autobiography",9780933893740,,,,ES,,,,false,1,403676,11,30,8,0,1989/2/1,"Heroes, Plain Folks, and Skunks: The Life and Times of Happy Chandler",,1,4,3,0,0,3.75,,,,8,0,Vance Trimble,,,,,,2,0,,
403681,031032341X,"I Don't Remember Dropping the Skunk, But I Do Remember Trying to Breathe",9780310323419,,,,ES,1990/8/25,Zondervan Publishing Company,,false,1,403681,30,30,8,0,1990/6/1,"I Don't Remember Dropping the Skunk, But I Do Remember Trying to Breathe",,1,4,3,0,0,3.75,,Paperback,,8,0,Ken    Davis,,,,,,8,3,1,
403686,0933050496,Gridley Firing,9780933050495,,,,ES,,,,false,1,403686,3,3,1,1,1987/1/1,Gridley Firing,,0,0,1,0,0,3.00,,,,1,1,James Hayford,Mary Azarian,,,,,1,0,,
403691,0674048296,The Art of Telling: Essays on Fiction,9780674048294,,,,ES,1985/1/1,Harvard University Press,,false,2,403691,55,52,13,2,1983/1/1,The Art of Telling: Essays on Fiction,,2,9,2,0,0,4.00,240,Paperback,,12,2,Frank Kermode,,,,,,37,0,,"criticism,literature,reference"
403696,0791083667,Novelists and Novels (Bloom's Literary Criticism),9780791083666,,,,ES,2005/4/1,Chelsea House Publications,,false,10,2395022,266,292,78,4,2005/1/1,Novelists and Novels (Bloom's Literary Criticism),book,24,26,15,10,3,3.74,588,Paperback,20th Anniversary Collection,2,0,Harold Bloom,,,,,,145,7,10,"criticism,education,essays,fiction,literature,non-fiction,reference,writing"
403701,0791077616,William Shakespeare's Hamlet (Bloom's Guides),9780791077610,,,,ES,2004/1/1,Chelsea House Publications,,false,1,403701,5,7,2,0,,,,0,1,1,0,0,3.50,114,Paperback,,2,0,"Brett Foster,Janyce Marson",,,,,,2,0,,
403706,0874913713,"The Tragedie of King Richard, the Second: The Life and Times of Richard II (1367-1400), King of England (1377-1399) Compared to Those of Richard of America in His Second Administration,",9780874913712,,,,ES,1973/1/1,Acropolis Books (NY),,false,2,403706,6,2,1,0,1973/1/1,"The Tragedy of Richard II: The Life and Times of Richard II (1367-1400), King of England (1377-1399), Compared to those of Richard of America in His Second Administration",,0,0,0,1,0,2.00,128,Hardcover,,1,0,Robert J. Myers,Folger Shakespeare Library Staff,,,,,4,0,,plays
403711,0380763141,Churchill's War,9780380763146,,,,ES,,,en-US,false,2,403711,303,274,65,4,1987/1/1,Churchill's War,book,38,14,6,3,4,4.22,,,,65,4,David Irving,,,,,,227,2,4,"biography,historical,history,non-fiction,war,writing"
403716,0596005792,FileMaker Pro 8: The Missing Manual,9780596005795,,,,ES,2005/9/30,O'Reilly Media,,false,6,403716,18,27,7,0,2005/1/1,FileMaker Pro 8: The Missing Manual,,1,4,2,0,0,3.86,768,Paperback,,7,0,"Geoff Coffey,Susan Prosser",,,,,,5,0,1,non-fiction
403726,0805785116,Life Of George Washington,9780805785111,,,,ES,1982/1/1,Twayne Publishers,,false,54,178574,605,487,121,12,1850/1/1,Life,book,46,44,22,6,3,4.02,,Unknown Binding,,4,3,Washington Irving,,,,,,406,11,32,"american-history,biography,biography-memoir,classics,historical,history,non-fiction,politics"
403731,0938864122,Life of Mohammed,9780938864127,,,,ES,1991/9/1,Ipswich Press,,false,34,403731,380,250,68,7,1849/1/1,Life of Mohammed,book,24,15,16,9,4,3.68,247,Paperback,,46,1,Washington Irving,,,Charles Getchell,,,259,7,12,"biography,biography-memoir,classics,history,medieval,religion"
403736,0671831186,Exploring the Crack in the Cosmic Egg: Split Minds & Meta-Realities,9780671831189,,,,ES,,,,false,10,403740,160,266,70,4,1974/1/1,Exploring the Crack in the Cosmic Egg: Split Minds and Meta-Realities,book,15,29,23,3,0,3.80,,,,11,2,"J.c.pearce,Joseph Chilton Pearce",,,,,,60,4,7,"death,nature,non-fiction,paranormal,philosophy,psychology,research,science,spirituality"
403741,0899972888,"The Tahoe Rim Trail: A Complete Guide for Hikers, Mountain Bikers, and Equestrians",9780899972886,,,,ES,2005/12/3,Wilderness Press,,false,1,403741,19,33,8,0,2001/7/31,"The Tahoe Rim Trail: A Complete Guide for Hikers, Mountain Bikers, and Equestrians",,3,3,2,0,0,4.12,252,Paperback,,8,0,Tim Hauser,,,,,,8,0,,
403746,0803250029,The Rim of the Prairie,9780803250024,,,,ES,1966/10/1,Bison,,false,3,1800714,346,780,189,25,1925/6/1,Rim of the Prairie,,72,77,33,6,1,4.13,368,Paperback,,47,8,Bess Streeter Aldrich,,,,,,118,9,4,"classic-literature,classics,fiction,historical,historical-fiction,novels,reference,romance,young-adult"
403751,1587244721,Shadow of the Rim,9781587244728,,,,ES,2003/8/1,Wheeler Publishing,eng,false,2,17183313,4,7,2,0,2003/1/1,,book,0,1,1,0,0,3.50,247,Hardcover,Large Print,0,0,L.P. Holmes,,,,,,2,0,,
403756,0671664328,Missing: The Execution of Charles Horman,9780671664329,,,,ES,1998/10/1,Simon & Schuster,,false,15,591616,253,457,109,11,1978/1/1,Missing,book,41,51,14,3,0,4.19,258,Paperback,,25,2,Thomas Hauser,,,,,,111,5,6,"american-history,biography,fiction,history,international,memoir,non-fiction,politics,true-crime"
403761,1857235460,Rim,9781857235463,,,,ES,,Little Brown and Company,,false,7,403761,614,897,289,29,1994/1/1,Rim,book,31,75,101,57,25,3.10,,Paperback,,231,22,Alexander Besher,,,,,,171,5,3,"dystopia,fantasy,fiction,novels,philosophy,science-fiction,speculative-fiction,unfinished"
403766,1566637279,Enemy of the People PB,9781566637275,,,,ES,2007/6/14,Rowman & Littlefield Publishers,,false,346,246035,14142,29952,7730,476,1882/1/1,En folkefiende,book,2275,2963,1857,519,116,3.87,138,Paperback,,8,0,Henrik Ibsen,,,,Nicholas Rudall,,4453,55,205,"adult,classics,college,drama,european-literature,fiction,high-school,historical-fiction,literature,novels,plays,politics,realistic-fiction,school,society,theatre,victorian"
403771,0943389259,Life Near 310 Kelvin,9780943389257,,,,ES,1998/9/15,SLG Books,,false,2,403771,7,17,5,1,1998/1/1,Life Near 310 Kelvin,book,1,2,0,2,0,3.40,112,Paperback,,4,1,Greg Keith,,,,,,2,0,,poetry
403776,0887546382,Apple,9780887546389,,,,ES,2002/9/15,Playwrights Canada Press,,false,1,403776,10,19,5,0,2002/1/1,Apple,,1,2,2,0,0,3.80,85,Paperback,,5,0,Vern Thiessen,,,,,,5,1,,plays
403781,0785249915,"Experiencing the Heart of Jesus: Knowing His Heart, Feeling His Love",9780785249917,,,,ES,2003/2/10,Thomas Nelson,,false,7,403781,954,1504,339,19,2003/2/12,"Experiencing the Heart of Jesus: Knowing His Heart, Feeling His Love",book,207,89,30,10,3,4.44,240,Paperback,,332,17,Max Lucado,,,,,,508,7,19,"christian,christianity,inspirational,non-fiction,reference,religion,self-help,spirituality"
403786,141582603X,Experiencing God: Knowing and Doing the Will of God,9781415826034,,,,ES,2005/9/1,Lifeway Church Resources,,false,2,403786,104,173,40,3,2005/6/1,,,23,8,8,1,0,4.33,272,Paperback,,37,1,"Claude V. King,Henry T. Blackaby",,,,,,32,0,3,"non-fiction,spirituality"
403791,0934868131,Letters of Insurgents,9780934868136,,,,ES,2002/1/1,Black & Red,,false,3,403791,383,470,113,23,1976/1/1,Letters of Insurgents,book,59,30,12,7,5,4.16,831,Paperback,,109,22,"Fredy Perlman,Sophia Nachalo,Yarostan Vochek",,,,,,233,7,21,"fiction,non-fiction,novels,philosophy,politics"
403796,0310369010,Pastoring the Smaller Church,9780310369011,,,,ES,,,,false,1,403796,20,11,3,0,1981/12/1,Pastoring the Smaller Church,,1,0,2,0,0,3.67,,,,3,0,John C. Thiessen,,,,,,9,0,2,"reference,theology"
403801,0767390873,Experiencing God as Couples Member Book,9780767390873,,,,ES,2002/7/1,Lifeway Church Resources,,false,1,403801,18,18,5,1,2000/5/1,Experiencing God as Couples,,1,2,1,1,0,3.60,,Paperback,,5,1,,,,,,,9,0,1,"faith,marriage"
403806,1856072673,Theology and Modern Irish Art,9781856072670,,,,ES,1999/12/1,Columba Press (IE),,false,1,403806,3,4,1,0,1999/1/1,Theology and Modern Irish Art,,0,1,0,0,0,4.00,320,Hardcover,,1,0,Gesa Elsbeth Thiessen,,,,,,2,0,,art
403811,0231053649,"Medieval Readers and Writers, 1350-1400",9780231053648,,,,ES,1981/1/1,Columbia University Press,,false,3,6341460,2,4,1,0,1899/1/1,"Medieval Readers and Writers, 1350-1400",,0,1,0,0,0,4.00,337,Unknown Binding,,0,0,Janet Coleman,,,,,,1,0,,
403816,0330250132,Orbitsville,9780330250139,,,,ES,1977/2/1,Pan,,false,23,403814,1291,2370,647,49,1974/6/1,Orbitsville,periodical,123,256,203,57,8,3.66,187,Paperback,,19,6,Bob Shaw,,,,,,457,12,7,"adventure,aliens,amazon,fantasy,fiction,science,science-fiction"
403821,1551115379,The Crusades: A Reader,9781551115375,,,,ES,2003/7/1,University of Toronto Press,eng,false,5,19151377,208,348,94,5,2003/7/1,Crusades: A Reader (Readings in Medieval Civilizations and Cultures),book,22,29,36,7,0,3.70,474,Paperback,,46,4,,,,"Emilie Amt,S.J. Allen",,,70,4,10,"christianity,class,college,historical,history,medieval,non-fiction,reference,religion,school,textbooks"
403826,1551116987,"Medieval Popular Religion, 1000-1500: A Reader",9781551116983,,,,ES,2006/10/1,University of Toronto Press,eng,false,3,403826,110,127,32,3,1997/5/20,"Medieval Popular Religion, 1000-1500: A Reader (Readings in Medieval Civilizations & Cultures)",book,9,16,5,1,1,3.97,545,Paperback,Second Edition,18,2,,,,John Shinners,,,49,2,2,"academic,history,medieval,non-fiction"
403831,0763731862,Long-Term Care: Managing Across the Continuum,9780763731861,,,,ES,2004/3/1,Jones & Bartlett Publishers,,false,10,9096020,51,88,21,4,1999/1/1,,book,11,4,5,1,0,4.19,482,Hardcover,,2,0,John R. Pratt,,,,,,3,0,2,"business,textbooks"
403836,0781738970,The Johns Hopkins Hospital 2003 Guide to Medical Care of Patients with HIV Infection,9780781738972,,,,ES,2003/8/1,Lippincott Williams & Wilkins,,false,12,15458049,3,0,0,0,1995/10/1,,,0,0,0,0,0,0.00,275,Paperback,,0,0,John G. Bartlett,,,,,,1,0,1,
403841,0743400011,"Hide and Seek (Arthur C. Clarke's Venus Prime, Book 3)",9780743400015,,,,ES,2000/5/1,,eng,false,16,403841,911,1527,420,16,1983/9/1,Hide and Seek,book,75,155,156,30,4,3.64,,Paperback,,322,11,"Arthur C. Clarke,Paul Preuss",,,,,,249,12,7,"collections,fiction,graphic-novels,novels,science,science-fiction"
403846,1570270597,"Caliban and the Witch: Women, the Body and Primitive Accumulation",9781570270598,,,,ES,2004/9/15,Autonomedia,eng,false,20,403846,12326,10810,2401,223,2004/9/15,"Caliban and the Witch: Women, the Body and Primitive Accumulation",book,1523,640,175,47,16,4.50,285,Paperback,,2040,175,Silvia Federici,,,,,,8776,25,659,"academic,anthropology,economics,essays,feminism,historical,history,magic,medieval,non-fiction,philosophy,politics,religion,sociology,witches"
403851,0445084162,Call For The Dead,9780445084162,,,,ES,,,,false,142,46460,35472,71657,18842,1255,1961/1/1,Call for the Dead,book,3967,8403,5482,774,216,3.80,,,,8,1,John le Carré,,,,,,12423,100,1154,"adult,adult-fiction,adventure,british-literature,classics,crime,detective,fiction,historical,historical-fiction,literature,mystery,mystery-thriller,novels,suspense,thriller,war"
403856,052142481X,Jesus' Call to Discipleship,9780521424813,,,,ES,2002/1/13,Cambridge University Press,,false,3,403856,29,55,15,2,1992/1/1,Jesus' Call to Discipleship (Understanding Jesus Today),,4,5,4,1,1,3.67,152,Paperback,,14,1,James D.G. Dunn,,,Howard Clark Kee,,,8,1,,
403861,0934688435,Come Follow Me: Jesus' Call To Discipleship,9780934688437,,,,ES,,,,false,1,403861,2,0,0,0,,Come follow me: Jesus' call to discipleship,,0,0,0,0,0,0.00,,,,0,0,William A. Shell,,,,,,1,1,,
403866,087480504X,Head and Face Masks in Navaho Ceremonialism,9780874805048,,,,ES,,,,false,2,4034775,4,4,1,0,,Head and Face Masks in Navaho Ceremonialism,,0,1,0,0,0,4.00,,,,1,0,Berard Haile,,,,,,3,0,,
403881,0935980008,"The tumultuous years: Schwenkfelder chronicles, 1580-1750 : the reports of Martin John, Jr. and Balthazar Hoffmann",9780935980004,,,,ES,,,,false,1,403881,1,0,0,0,1980/1/1,"The tumultuous years: Schwenkfelder chronicles, 1580-1750 : the reports of Martin John, Jr. and Balthazar Hoffmann",,0,0,0,0,0,0.00,,,,0,0,"L. Allen Viehmeyer,Martin John",,,,,,1,0,,
403886,0836937805,Chronicles Of Martin Hewitt,9780836937800,,,,ES,,,eng,false,50,403886,59,82,23,5,1895/1/1,Chronicles of Martin Hewitt,book,3,9,9,2,0,3.57,267,,,5,2,Arthur Morrison,,,,,,21,5,4,"adult-fiction,classics,collections,fiction,mystery,novels,short-stories"
403891,0946222061,"Anarchism & Violence: Severino Di Giovanni In Argentina, 1923 - 1931",9780946222063,,,,ES,,,,false,7,2021548,167,303,69,6,1970/1/1,Severino Di Giovanni. El idealista de la violencia,book,36,24,9,0,0,4.39,250,,,15,2,Osvaldo Bayer,,,,,,80,1,3,"crime,history,poetry,politics"
403896,045200425X,Revolutionaries,9780452004252,,,,ES,1975/4/1,Plume,,false,18,43097,742,845,229,10,1973/1/1,Revolutionaries,book,44,94,72,14,5,3.69,,Paperback,,0,0,,,Eric Hobsbawm,,,,442,7,14,"biography,essays,history,non-fiction,philosophy,politics,social,society,sociology"
403901,0470821442,Equities: An Introduction to the Core Concepts,9780470821442,,,,ES,2006/12/1,John Wiley & Sons,,false,1,403901,17,9,3,0,2006/12/1,Equities: An Introduction to the Core Concepts (Mark Mobius Masterclass Series),,0,0,3,0,0,3.00,234,Hardcover,,3,0,Mark Mobius,,,,,,14,1,,
